Country,Confirmed,Deaths,Recovered,Date,Population,PercPopConfirmed,PercPopDeaths
Togo,1.0,0.0,0.0,2020-03-18,8278724.0,1.2079156159814e-05,0.0
Togo,1.0,0.0,0.0,2020-03-19,8278724.0,1.2079156159814e-05,0.0
Togo,9.0,0.0,1.0,2020-03-20,8278724.0,0.000108712405438326,0.0
Togo,16.0,0.0,1.0,2020-03-21,8278724.0,0.000193266498557024,0.0
Togo,16.0,0.0,0.0,2020-03-22,8278724.0,0.000193266498557024,0.0
Togo,18.0,0.0,0.0,2020-03-23,8278724.0,0.000217424810876652,0.0
Togo,20.0,0.0,1.0,2020-03-24,8278724.0,0.00024158312319628,0.0
Togo,23.0,0.0,1.0,2020-03-25,8278724.0,0.000277820591675722,0.0
Togo,23.0,0.0,1.0,2020-03-26,8278724.0,0.000277820591675722,0.0
Togo,25.0,1.0,1.0,2020-03-27,8278724.0,0.00030197890399535,1.2079156159814e-05
Togo,25.0,1.0,1.0,2020-03-28,8278724.0,0.00030197890399535,1.2079156159814e-05
Togo,25.0,1.0,1.0,2020-03-29,8278724.0,0.00030197890399535,1.2079156159814e-05
Togo,30.0,1.0,1.0,2020-03-30,8278724.0,0.00036237468479442,1.2079156159814e-05
Togo,34.0,1.0,10.0,2020-03-31,8278724.0,0.00041069130943367603,1.2079156159814e-05
Togo,36.0,2.0,10.0,2020-04-01,8278724.0,0.000434849621753304,2.4158312319628e-05
Togo,39.0,2.0,17.0,2020-04-02,8278724.0,0.000471087090232746,2.4158312319628e-05
Togo,40.0,3.0,17.0,2020-04-03,8278724.0,0.00048316624639256,3.6237468479442e-05
Togo,41.0,3.0,17.0,2020-04-04,8278724.0,0.000495245402552374,3.6237468479442e-05
Togo,44.0,3.0,20.0,2020-04-05,8278724.0,0.000531482871031816,3.6237468479442e-05
Togo,58.0,3.0,23.0,2020-04-06,8278724.0,0.000700591057269212,3.6237468479442e-05
Togo,65.0,3.0,23.0,2020-04-07,8278724.0,0.00078514515038791,3.6237468479442e-05
Togo,70.0,3.0,23.0,2020-04-08,8278724.0,0.00084554093118698,3.6237468479442e-05
Togo,73.0,3.0,24.0,2020-04-09,8278724.0,0.000881778399666422,3.6237468479442e-05
Togo,76.0,3.0,25.0,2020-04-10,8278724.0,0.000918015868145864,3.6237468479442e-05
Togo,76.0,3.0,25.0,2020-04-11,8278724.0,0.000918015868145864,3.6237468479442e-05
Togo,76.0,3.0,29.0,2020-04-12,8278724.0,0.000918015868145864,3.6237468479442e-05
Togo,77.0,3.0,29.0,2020-04-13,8278724.0,0.000930095024305678,3.6237468479442e-05
Togo,77.0,3.0,32.0,2020-04-14,8278724.0,0.000930095024305678,3.6237468479442e-05
Togo,81.0,3.0,35.0,2020-04-15,8278724.0,0.000978411648944934,3.6237468479442e-05
Togo,81.0,5.0,45.0,2020-04-16,8278724.0,0.000978411648944934,6.039578079907e-05
Togo,83.0,5.0,48.0,2020-04-17,8278724.0,0.0010025699612645621,6.039578079907e-05
Togo,84.0,5.0,49.0,2020-04-18,8278724.0,0.001014649117424376,6.039578079907e-05
Togo,84.0,5.0,52.0,2020-04-19,8278724.0,0.001014649117424376,6.039578079907e-05
Togo,84.0,6.0,53.0,2020-04-20,8278724.0,0.001014649117424376,7.2474936958884e-05
Togo,86.0,6.0,56.0,2020-04-21,8278724.0,0.001038807429744004,7.2474936958884e-05
Trinidad and Tobago,2.0,0.0,0.0,2020-03-14,1399488.0,0.00014290940686879772,0.0
Trinidad and Tobago,2.0,0.0,0.0,2020-03-15,1399488.0,0.00014290940686879772,0.0
Trinidad and Tobago,4.0,0.0,0.0,2020-03-16,1399488.0,0.00028581881373759545,0.0
Trinidad and Tobago,5.0,0.0,0.0,2020-03-17,1399488.0,0.0003572735171719943,0.0
Trinidad and Tobago,7.0,0.0,0.0,2020-03-18,1399488.0,0.0005001829240407921,0.0
Trinidad and Tobago,9.0,0.0,0.0,2020-03-19,1399488.0,0.0006430923309095898,0.0
Trinidad and Tobago,9.0,0.0,0.0,2020-03-20,1399488.0,0.0006430923309095898,0.0
Trinidad and Tobago,49.0,0.0,1.0,2020-03-21,1399488.0,0.0035012804682855443,0.0
Trinidad and Tobago,50.0,0.0,0.0,2020-03-22,1399488.0,0.0035727351717199434,0.0
Trinidad and Tobago,51.0,0.0,0.0,2020-03-23,1399488.0,0.003644189875154342,0.0
Trinidad and Tobago,57.0,0.0,0.0,2020-03-24,1399488.0,0.004072918095760735,0.0
Trinidad and Tobago,60.0,1.0,0.0,2020-03-25,1399488.0,0.004287282206063932,7.145470343439886e-05
Trinidad and Tobago,65.0,1.0,0.0,2020-03-26,1399488.0,0.004644555723235926,7.145470343439886e-05
Trinidad and Tobago,66.0,2.0,1.0,2020-03-27,1399488.0,0.0047160104266703255,0.00014290940686879772
Trinidad and Tobago,74.0,3.0,1.0,2020-03-28,1399488.0,0.005287648054145516,0.0002143641103031966
Trinidad and Tobago,78.0,3.0,1.0,2020-03-29,1399488.0,0.005573466867883112,0.0002143641103031966
Trinidad and Tobago,82.0,3.0,1.0,2020-03-30,1399488.0,0.005859285681620707,0.0002143641103031966
Trinidad and Tobago,87.0,3.0,1.0,2020-03-31,1399488.0,0.006216559198792701,0.0002143641103031966
Trinidad and Tobago,90.0,5.0,1.0,2020-04-01,1399488.0,0.006430923309095898,0.0003572735171719943
Trinidad and Tobago,94.0,5.0,1.0,2020-04-02,1399488.0,0.006716742122833494,0.0003572735171719943
Trinidad and Tobago,98.0,6.0,1.0,2020-04-03,1399488.0,0.007002560936571089,0.0004287282206063932
Trinidad and Tobago,103.0,6.0,1.0,2020-04-04,1399488.0,0.007359834453743083,0.0004287282206063932
Trinidad and Tobago,104.0,7.0,1.0,2020-04-05,1399488.0,0.007431289157177482,0.0005001829240407921
Trinidad and Tobago,105.0,8.0,1.0,2020-04-06,1399488.0,0.007502743860611881,0.0005716376274751909
Trinidad and Tobago,107.0,8.0,1.0,2020-04-07,1399488.0,0.007645653267480679,0.0005716376274751909
Trinidad and Tobago,107.0,8.0,1.0,2020-04-08,1399488.0,0.007645653267480679,0.0005716376274751909
Trinidad and Tobago,109.0,8.0,1.0,2020-04-09,1399488.0,0.007788562674349476,0.0005716376274751909
Trinidad and Tobago,109.0,8.0,1.0,2020-04-10,1399488.0,0.007788562674349476,0.0005716376274751909
Trinidad and Tobago,112.0,8.0,12.0,2020-04-11,1399488.0,0.008002926784652673,0.0005716376274751909
Trinidad and Tobago,113.0,8.0,16.0,2020-04-12,1399488.0,0.008074381488087071,0.0005716376274751909
Trinidad and Tobago,113.0,8.0,16.0,2020-04-13,1399488.0,0.008074381488087071,0.0005716376274751909
Trinidad and Tobago,113.0,8.0,17.0,2020-04-14,1399488.0,0.008074381488087071,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,19.0,2020-04-15,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,20.0,2020-04-16,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,20.0,2020-04-17,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,21.0,2020-04-18,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,21.0,2020-04-19,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,114.0,8.0,22.0,2020-04-20,1399488.0,0.00814583619152147,0.0005716376274751909
Trinidad and Tobago,115.0,8.0,28.0,2020-04-21,1399488.0,0.00821729089495587,0.0005716376274751909
Tunisia,1.0,0.0,0.0,2020-03-04,11818619.0,8.461225461282743e-06,0.0
Tunisia,1.0,0.0,0.0,2020-03-05,11818619.0,8.461225461282743e-06,0.0
Tunisia,1.0,0.0,0.0,2020-03-06,11818619.0,8.461225461282743e-06,0.0
Tunisia,1.0,0.0,0.0,2020-03-07,11818619.0,8.461225461282743e-06,0.0
Tunisia,2.0,0.0,0.0,2020-03-08,11818619.0,1.6922450922565487e-05,0.0
Tunisia,2.0,0.0,0.0,2020-03-09,11818619.0,1.6922450922565487e-05,0.0
Tunisia,5.0,0.0,0.0,2020-03-10,11818619.0,4.230612730641372e-05,0.0
Tunisia,7.0,0.0,0.0,2020-03-11,11818619.0,5.922857822897921e-05,0.0
Tunisia,7.0,0.0,0.0,2020-03-12,11818619.0,5.922857822897921e-05,0.0
Tunisia,16.0,0.0,0.0,2020-03-13,11818619.0,0.0001353796073805239,0.0
Tunisia,18.0,0.0,0.0,2020-03-14,11818619.0,0.0001523020583030894,0.0
Tunisia,18.0,0.0,0.0,2020-03-15,11818619.0,0.0001523020583030894,0.0
Tunisia,20.0,0.0,0.0,2020-03-16,11818619.0,0.00016922450922565488,0.0
Tunisia,24.0,0.0,0.0,2020-03-17,11818619.0,0.00020306941107078584,0.0
Tunisia,29.0,0.0,0.0,2020-03-18,11818619.0,0.0002453755383771996,0.0
Tunisia,39.0,1.0,0.0,2020-03-19,11818619.0,0.000329987792990027,8.461225461282743e-06
Tunisia,54.0,1.0,0.0,2020-03-20,11818619.0,0.00045690617490926815,8.461225461282743e-06
Tunisia,60.0,1.0,0.0,2020-03-21,11818619.0,0.0005076735276769647,8.461225461282743e-06
Tunisia,75.0,3.0,1.0,2020-03-22,11818619.0,0.0006345919095962058,2.538367638384823e-05
Tunisia,89.0,3.0,1.0,2020-03-23,11818619.0,0.0007530490660541642,2.538367638384823e-05
Tunisia,114.0,4.0,1.0,2020-03-24,11818619.0,0.0009645797025862328,3.384490184513097e-05
Tunisia,173.0,5.0,2.0,2020-03-25,11818619.0,0.0014637920048019147,4.230612730641372e-05
Tunisia,197.0,6.0,2.0,2020-03-26,11818619.0,0.0016668614158727006,5.076735276769646e-05
Tunisia,227.0,6.0,2.0,2020-03-27,11818619.0,0.0019206981797111828,5.076735276769646e-05
Tunisia,278.0,8.0,2.0,2020-03-28,11818619.0,0.0023522206782366026,6.768980369026195e-05
Tunisia,312.0,8.0,2.0,2020-03-29,11818619.0,0.002639902343920216,6.768980369026195e-05
Tunisia,312.0,8.0,3.0,2020-03-30,11818619.0,0.002639902343920216,6.768980369026195e-05
Tunisia,394.0,10.0,3.0,2020-03-31,11818619.0,0.003333722831745401,8.461225461282744e-05
Tunisia,423.0,12.0,5.0,2020-04-01,11818619.0,0.0035790983701226007,0.00010153470553539292
Tunisia,455.0,14.0,5.0,2020-04-02,11818619.0,0.0038498575848836484,0.00011845715645795841
Tunisia,495.0,18.0,5.0,2020-04-03,11818619.0,0.0041883066033349585,0.0001523020583030894
Tunisia,553.0,18.0,5.0,2020-04-04,11818619.0,0.004679057680089358,0.0001523020583030894
Tunisia,574.0,22.0,5.0,2020-04-05,11818619.0,0.004856743414776295,0.00018614696014822036
Tunisia,596.0,22.0,5.0,2020-04-06,11818619.0,0.0050428903749245154,0.00018614696014822036
Tunisia,623.0,23.0,25.0,2020-04-07,11818619.0,0.005271343462379149,0.0001946081856095031
Tunisia,628.0,24.0,25.0,2020-04-08,11818619.0,0.005313649589685563,0.00020306941107078584
Tunisia,643.0,25.0,25.0,2020-04-09,11818619.0,0.005440567971604804,0.0002115306365320686
Tunisia,671.0,25.0,25.0,2020-04-10,11818619.0,0.005677482284520721,0.0002115306365320686
Tunisia,685.0,28.0,43.0,2020-04-11,11818619.0,0.00579593944097868,0.00023691431291591683
Tunisia,707.0,31.0,43.0,2020-04-12,11818619.0,0.0059820864011269,0.00026229798929976503
Tunisia,726.0,34.0,43.0,2020-04-13,11818619.0,0.006142849684891272,0.0002876816656836133
Tunisia,747.0,34.0,43.0,2020-04-14,11818619.0,0.006320535419578209,0.0002876816656836133
Tunisia,780.0,35.0,43.0,2020-04-15,11818619.0,0.00659975585980054,0.00029614289114489605
Tunisia,822.0,37.0,43.0,2020-04-16,11818619.0,0.006955127329174415,0.0003130653420674615
Tunisia,864.0,37.0,43.0,2020-04-17,11818619.0,0.00731049879854829,0.0003130653420674615
Tunisia,864.0,37.0,43.0,2020-04-18,11818619.0,0.00731049879854829,0.0003130653420674615
Tunisia,879.0,38.0,43.0,2020-04-19,11818619.0,0.0074374171804675315,0.00032152656752874425
Tunisia,884.0,38.0,148.0,2020-04-20,11818619.0,0.007479723307773946,0.00032152656752874425
Tunisia,884.0,38.0,148.0,2020-04-21,11818619.0,0.007479723307773946,0.00032152656752874425
Turkey,1.0,0.0,0.0,2020-03-11,84339067.0,1.185690138118317e-06,0.0
Turkey,1.0,0.0,0.0,2020-03-12,84339067.0,1.185690138118317e-06,0.0
Turkey,5.0,0.0,0.0,2020-03-13,84339067.0,5.928450690591585e-06,0.0
Turkey,5.0,0.0,0.0,2020-03-14,84339067.0,5.928450690591585e-06,0.0
Turkey,6.0,0.0,0.0,2020-03-15,84339067.0,7.114140828709902e-06,0.0
Turkey,18.0,0.0,0.0,2020-03-16,84339067.0,2.134242248612971e-05,0.0
Turkey,47.0,1.0,0.0,2020-03-17,84339067.0,5.57274364915609e-05,1.185690138118317e-06
Turkey,98.0,1.0,0.0,2020-03-18,84339067.0,0.00011619763353559508,1.185690138118317e-06
Turkey,192.0,3.0,0.0,2020-03-19,84339067.0,0.00022765250651871687,3.557070414354951e-06
Turkey,359.0,4.0,0.0,2020-03-20,84339067.0,0.0004256627595844758,4.742760552473268e-06
Turkey,670.0,9.0,0.0,2020-03-21,84339067.0,0.0007944123925392724,1.0671211243064855e-05
Turkey,1236.0,30.0,0.0,2020-03-22,84339067.0,0.00146551301071424,3.557070414354951e-05
Turkey,1529.0,37.0,0.0,2020-03-23,84339067.0,0.0018129202211829068,4.387053511037773e-05
Turkey,1872.0,44.0,0.0,2020-03-24,84339067.0,0.0022196119385574898,5.2170366077205953e-05
Turkey,2433.0,59.0,26.0,2020-03-25,84339067.0,0.0028847841060418654,6.99557181489807e-05
Turkey,3629.0,75.0,26.0,2020-03-26,84339067.0,0.004302869511231373,8.892676035887379e-05
Turkey,5698.0,92.0,42.0,2020-03-27,84339067.0,0.006756062406998171,0.00010908349270688518
Turkey,7402.0,108.0,70.0,2020-03-28,84339067.0,0.008776478402351783,0.00012805453491677825
Turkey,9217.0,131.0,105.0,2020-03-29,84339067.0,0.010928506003036529,0.00015532540809349955
Turkey,10827.0,168.0,162.0,2020-03-30,84339067.0,0.01283746712540702,0.00019919594320387727
Turkey,13531.0,214.0,243.0,2020-03-31,84339067.0,0.016043573258878948,0.00025373768955731985
Turkey,15679.0,277.0,333.0,2020-04-01,84339067.0,0.018590435675557095,0.0003284361682587738
Turkey,18135.0,356.0,415.0,2020-04-02,84339067.0,0.02150249065477568,0.0004221056891701209
Turkey,20921.0,425.0,484.0,2020-04-03,84339067.0,0.02480582337957331,0.0005039183087002847
Turkey,23934.0,501.0,786.0,2020-04-04,84339067.0,0.028378307765723802,0.0005940307591972768
Turkey,27069.0,574.0,1042.0,2020-04-05,84339067.0,0.03209544634872472,0.000680586139279914
Turkey,30217.0,649.0,1326.0,2020-04-06,84339067.0,0.03582799890352119,0.0007695128996387878
Turkey,34109.0,725.0,1582.0,2020-04-07,84339067.0,0.040442704921077675,0.0008596253501357799
Turkey,38226.0,812.0,1846.0,2020-04-08,84339067.0,0.04532419121971079,0.0009627803921520735
Turkey,42282.0,908.0,2142.0,2020-04-09,84339067.0,0.05013335041991868,0.001076606645411432
Turkey,47029.0,1006.0,2423.0,2020-04-10,84339067.0,0.055761821505566335,0.001192804278947027
Turkey,52167.0,1101.0,2965.0,2020-04-11,84339067.0,0.06185389743521825,0.0013054448420682671
Turkey,56956.0,1198.0,3446.0,2020-04-12,84339067.0,0.06753216750666687,0.001420456785465744
Turkey,61049.0,1296.0,3957.0,2020-04-13,84339067.0,0.07238519724198514,0.001536654419001339
Turkey,65111.0,1403.0,4799.0,2020-04-14,84339067.0,0.07720147058302175,0.0016635232637799988
Turkey,69392.0,1518.0,5674.0,2020-04-15,84339067.0,0.08227741006430626,0.0017998776296636054
Turkey,74193.0,1643.0,7089.0,2020-04-16,84339067.0,0.0879699084174123,0.001948088896928395
Turkey,78546.0,1769.0,8631.0,2020-04-17,84339067.0,0.09313121758864133,0.002097485854331303
Turkey,82329.0,1890.0,10453.0,2020-04-18,84339067.0,0.09761668338114293,0.0022409543610436193
Turkey,86306.0,2017.0,11976.0,2020-04-19,84339067.0,0.10233217306043947,0.0023915370085846456
Turkey,90980.0,2140.0,13430.0,2020-04-20,84339067.0,0.10787408876600449,0.0025373768955731985
Turkey,95591.0,2259.0,14918.0,2020-04-21,84339067.0,0.11334130599286805,0.002678474022009278
UK,2.0,0.0,0.0,2020-01-31,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-01,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-02,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-03,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-04,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-05,67886011.0,2.9461150692739923e-06,0.0
UK,2.0,0.0,0.0,2020-02-06,67886011.0,2.9461150692739923e-06,0.0
UK,3.0,0.0,0.0,2020-02-07,67886011.0,4.419172603910988e-06,0.0
UK,3.0,0.0,0.0,2020-02-08,67886011.0,4.419172603910988e-06,0.0
UK,3.0,0.0,0.0,2020-02-09,67886011.0,4.419172603910988e-06,0.0
UK,8.0,0.0,0.0,2020-02-10,67886011.0,1.1784460277095969e-05,0.0
UK,8.0,0.0,0.0,2020-02-11,67886011.0,1.1784460277095969e-05,0.0
UK,9.0,0.0,1.0,2020-02-12,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,1.0,2020-02-13,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,1.0,2020-02-14,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,1.0,2020-02-15,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-16,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-17,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-18,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-19,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-20,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-21,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-22,67886011.0,1.3257517811732966e-05,0.0
UK,9.0,0.0,8.0,2020-02-23,67886011.0,1.3257517811732966e-05,0.0
UK,13.0,0.0,8.0,2020-02-24,67886011.0,1.914974795028095e-05,0.0
UK,13.0,0.0,8.0,2020-02-25,67886011.0,1.914974795028095e-05,0.0
UK,13.0,0.0,8.0,2020-02-26,67886011.0,1.914974795028095e-05,0.0
UK,15.0,0.0,8.0,2020-02-27,67886011.0,2.2095863019554943e-05,0.0
UK,20.0,0.0,8.0,2020-02-28,67886011.0,2.946115069273992e-05,0.0
UK,23.0,0.0,8.0,2020-02-29,67886011.0,3.388032329665091e-05,0.0
UK,36.0,0.0,8.0,2020-03-01,67886011.0,5.303007124693186e-05,0.0
UK,40.0,0.0,8.0,2020-03-02,67886011.0,5.892230138547984e-05,0.0
UK,51.0,0.0,8.0,2020-03-03,67886011.0,7.51259342664868e-05,0.0
UK,85.0,0.0,8.0,2020-03-04,67886011.0,0.00012520989044414467,0.0
UK,115.0,1.0,8.0,2020-03-05,67886011.0,0.00016940161648325454,1.4730575346369961e-06
UK,163.0,2.0,8.0,2020-03-06,67886011.0,0.00024010837814583038,2.9461150692739923e-06
UK,206.0,2.0,18.0,2020-03-07,67886011.0,0.0003034498521352212,2.9461150692739923e-06
UK,273.0,3.0,18.0,2020-03-08,67886011.0,0.00040214470695589997,4.419172603910988e-06
UK,321.0,4.0,18.0,2020-03-09,67886011.0,0.0004728514686184758,5.8922301385479845e-06
UK,382.0,6.0,18.0,2020-03-10,67886011.0,0.0005627079782313325,8.838345207821976e-06
UK,459.0,8.0,19.0,2020-03-11,67886011.0,0.0006761334083983812,1.1784460277095969e-05
UK,459.0,8.0,19.0,2020-03-12,67886011.0,0.0006761334083983812,1.1784460277095969e-05
UK,801.0,8.0,19.0,2020-03-13,67886011.0,0.001179919085244234,1.1784460277095969e-05
UK,1143.0,21.0,19.0,2020-03-14,67886011.0,0.0016837047620900866,3.0934208227376916e-05
UK,1144.0,21.0,19.0,2020-03-15,67886011.0,0.0016851778196247235,3.0934208227376916e-05
UK,1551.0,56.0,21.0,2020-03-16,67886011.0,0.002284712236221981,8.249122193967178e-05
UK,1960.0,56.0,53.0,2020-03-17,67886011.0,0.0028871927678885126,8.249122193967178e-05
UK,2642.0,72.0,67.0,2020-03-18,67886011.0,0.0038918180065109437,0.00010606014249386372
UK,2716.0,138.0,67.0,2020-03-19,67886011.0,0.004000824264074081,0.00020328193977990546
UK,4014.0,178.0,67.0,2020-03-20,67886011.0,0.005912852944032903,0.00026220424116538534
UK,5067.0,234.0,67.0,2020-03-21,67886011.0,0.007463982528005659,0.0003446954631050571
UK,5741.0,282.0,95.0,2020-03-22,67886011.0,0.008456823306350995,0.0004154022247676329
UK,6726.0,336.0,140.0,2020-03-23,67886011.0,0.009907784977968436,0.0004949473316380307
UK,8164.0,423.0,140.0,2020-03-24,67886011.0,0.012026041712776436,0.0006231033371514494
UK,9640.0,466.0,140.0,2020-03-25,67886011.0,0.014200274633900643,0.0006864448111408402
UK,11812.0,580.0,150.0,2020-03-26,67886011.0,0.017399755599132198,0.0008543733700894577
UK,14745.0,761.0,151.0,2020-03-27,67886011.0,0.02172023334822251,0.0011209967838587541
UK,17312.0,1021.0,151.0,2020-03-28,67886011.0,0.025501572039635677,0.001503991742864373
UK,19780.0,1231.0,151.0,2020-03-29,67886011.0,0.029137078035119782,0.0018133338251381421
UK,22453.0,1411.0,171.0,2020-03-30,67886011.0,0.03307456082520448,0.0020784841813728016
UK,25481.0,1793.0,179.0,2020-03-31,67886011.0,0.0375349790400853,0.0026411921596041343
UK,29865.0,2357.0,179.0,2020-04-01,67886011.0,0.04399286327193389,0.0034719966091393997
UK,34173.0,2926.0,192.0,2020-04-02,67886011.0,0.05033879513115007,0.00431016634634785
UK,38689.0,3611.0,208.0,2020-04-03,67886011.0,0.05699112295757074,0.005319210757574193
UK,42477.0,4320.0,215.0,2020-04-04,67886011.0,0.06257106489877569,0.006363608549631823
UK,48436.0,4943.0,229.0,2020-04-05,67886011.0,0.07134901474767755,0.007281323393710672
UK,52279.0,5385.0,287.0,2020-04-06,67886011.0,0.07700997485328752,0.007932414824020224
UK,55949.0,6171.0,325.0,2020-04-07,67886011.0,0.0824160960054053,0.009090238046244902
UK,61474.0,7111.0,345.0,2020-04-08,67886011.0,0.0905547388842747,0.010474912128803679
UK,65872.0,7993.0,359.0,2020-04-09,67886011.0,0.09703324592160821,0.01177414887435351
UK,74605.0,8974.0,588.0,2020-04-10,67886011.0,0.1098974573715931,0.013219218315832403
UK,79874.0,9892.0,622.0,2020-04-11,67886011.0,0.11765899752159543,0.014571485132629165
UK,85206.0,10629.0,626.0,2020-04-12,67886011.0,0.1255133402962799,0.015657128535656633
UK,89570.0,11347.0,304.0,2020-04-13,67886011.0,0.13194176337743574,0.016714783845525993
UK,94845.0,12129.0,323.0,2020-04-14,67886011.0,0.13971214187264588,0.017866714837612124
UK,99483.0,12894.0,368.0,2020-04-15,67886011.0,0.14654418271829228,0.018993603851609427
UK,104145.0,13759.0,375.0,2020-04-16,67886011.0,0.15341157694476995,0.02026779861907043
UK,109769.0,14607.0,394.0,2020-04-17,67886011.0,0.16169605251956842,0.021516951408442602
UK,115314.0,15498.0,414.0,2020-04-18,67886011.0,0.16986415654913056,0.022829445671804165
UK,121172.0,16095.0,436.0,2020-04-19,67886011.0,0.1784933275870341,0.02370886101998245
UK,125856.0,16550.0,446.0,2020-04-20,67886011.0,0.18539312907927377,0.024379102198242287
UK,130172.0,17378.0,638.0,2020-04-21,67886011.0,0.19175084539876705,0.025598793836921718
US,1.0,0.0,0.0,2020-01-22,331002651.0,3.0211238398812705e-07,0.0
US,1.0,0.0,0.0,2020-01-23,331002651.0,3.0211238398812705e-07,0.0
US,2.0,0.0,0.0,2020-01-24,331002651.0,6.042247679762541e-07,0.0
US,2.0,0.0,0.0,2020-01-25,331002651.0,6.042247679762541e-07,0.0
US,5.0,0.0,0.0,2020-01-26,331002651.0,1.5105619199406352e-06,0.0
US,5.0,0.0,0.0,2020-01-27,331002651.0,1.5105619199406352e-06,0.0
US,5.0,0.0,0.0,2020-01-28,331002651.0,1.5105619199406352e-06,0.0
US,5.0,0.0,0.0,2020-01-29,331002651.0,1.5105619199406352e-06,0.0
US,5.0,0.0,0.0,2020-01-30,331002651.0,1.5105619199406352e-06,0.0
US,6.0,0.0,0.0,2020-01-31,331002651.0,1.8126743039287622e-06,0.0
US,8.0,0.0,0.0,2020-02-01,331002651.0,2.4168990719050164e-06,0.0
US,8.0,0.0,0.0,2020-02-02,331002651.0,2.4168990719050164e-06,0.0
US,11.0,0.0,0.0,2020-02-03,331002651.0,3.323236223869397e-06,0.0
US,11.0,0.0,0.0,2020-02-04,331002651.0,3.323236223869397e-06,0.0
US,12.0,0.0,0.0,2020-02-05,331002651.0,3.6253486078575244e-06,0.0
US,12.0,0.0,0.0,2020-02-06,331002651.0,3.6253486078575244e-06,0.0
US,12.0,0.0,0.0,2020-02-07,331002651.0,3.6253486078575244e-06,0.0
US,12.0,0.0,0.0,2020-02-08,331002651.0,3.6253486078575244e-06,0.0
US,12.0,0.0,3.0,2020-02-09,331002651.0,3.6253486078575244e-06,0.0
US,12.0,0.0,3.0,2020-02-10,331002651.0,3.6253486078575244e-06,0.0
US,13.0,0.0,3.0,2020-02-11,331002651.0,3.927460991845651e-06,0.0
US,13.0,0.0,3.0,2020-02-12,331002651.0,3.927460991845651e-06,0.0
US,15.0,0.0,3.0,2020-02-13,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-14,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-15,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-16,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-17,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-18,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-19,331002651.0,4.5316857598219056e-06,0.0
US,15.0,0.0,3.0,2020-02-20,331002651.0,4.5316857598219056e-06,0.0
US,35.0,0.0,5.0,2020-02-21,331002651.0,1.0573933439584445e-05,0.0
US,35.0,0.0,5.0,2020-02-22,331002651.0,1.0573933439584445e-05,0.0
US,35.0,0.0,5.0,2020-02-23,331002651.0,1.0573933439584445e-05,0.0
US,53.0,0.0,5.0,2020-02-24,331002651.0,1.6011956351370732e-05,0.0
US,53.0,0.0,6.0,2020-02-25,331002651.0,1.6011956351370732e-05,0.0
US,59.0,0.0,6.0,2020-02-26,331002651.0,1.7824630655299495e-05,0.0
US,60.0,0.0,6.0,2020-02-27,331002651.0,1.8126743039287622e-05,0.0
US,62.0,0.0,7.0,2020-02-28,331002651.0,1.8730967807263877e-05,0.0
US,70.0,1.0,7.0,2020-02-29,331002651.0,2.114786687916889e-05,3.0211238398812705e-07
US,76.0,1.0,7.0,2020-03-01,331002651.0,2.2960541183097654e-05,3.0211238398812705e-07
US,101.0,6.0,7.0,2020-03-02,331002651.0,3.051335078280083e-05,1.8126743039287622e-06
US,122.0,7.0,8.0,2020-03-03,331002651.0,3.68577108465515e-05,2.114786687916889e-06
